,matchid,versionpatch,matchdate,maptype,queue,p_names,p_sides,p_champs,p_lanes,p_roles,p_golds,p_wins
17,2311130535,6.20.160.4428,2016-10-05 13:05:02.330000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['TszHin OvO', 'hashinshin', 'BmxSpecks', 'Autolykus', 'LL Stylish', 'Silas Kroeger', 'Kurumx', 'STM Mark', 'SA panther410', 'santana claus']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Lucian', 'Jax', ""Rek'Sai"", 'Malzahar', ""Vel'Koz"", 'Kindred', 'Fizz', 'Bard', 'Renekton', 'Vayne']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>]","[14324, 16786, 14517, 16946, 11957, 19674, 18158, 15429, 16757, 20206]","[False, False, False, False, False, True, True, True, True, True]"
18,2310106490,6.19.159.7092,2016-10-04 18:53:21.778000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['a very bad time', 'Imaqtpie', 'Moraitis', 'Cody Sun', 'Nebulite', 'Silas Kroeger', 'Autolykus', 'Xonas', 'Karmix', 'Bobjenkins']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Gnar', 'Ezreal', 'Poppy', 'Vayne', 'Malzahar', 'Olaf', 'Swain', 'Draven', 'Tryndamere', 'Kennen']","[<Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>]","[8611, 6238, 7410, 7125, 6920, 9799, 10013, 14363, 10560, 9109]","[False, False, False, False, False, True, True, True, True, True]"
19,2310113476,6.19.159.7092,2016-10-04 18:19:47.027000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['biblee', 'ShaShau', 'Shrew', 'Silas Kroeger', 'is life serious', 'DrGr33nLungz420', 'santana claus', 'a very bad time', 'Yami', 'Yassuo']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Zac', 'Ezreal', 'Soraka', 'Hecarim', 'Viktor', 'Rengar', 'Vayne', 'Alistar', 'Elise', 'Yasuo']","[<Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>]","[9245, 12521, 7499, 11014, 8808, 9941, 7980, 7438, 8920, 9688]","[True, True, True, True, True, False, False, False, False, False]"
20,2310101182,6.19.159.7092,2016-10-04 17:15:31.922000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Imaqtpie', 'Cody Sun', 'I Shadow I', 'Snackbar123', 'DrGr33nLungz420', 'Autolykus', 'biblee', 'VeryBitter', 'Silas Kroeger', 'top banh bao']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Xerath', 'Lucian', 'Fiora', 'Thresh', 'Rengar', 'Malzahar', 'Jhin', 'Karma', 'Hecarim', 'Jax']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>]","[<Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>]","[14111, 16855, 15174, 10122, 15250, 11362, 11612, 9507, 15946, 16209]","[True, True, True, True, True, False, False, False, False, False]"
21,2310058244,6.19.159.7092,2016-10-04 16:34:18.621000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Silas Kroeger', 'Autolykus', 'Laro', 'top banh bao', 'Sohnar', 'DrGr33nLungz420', 'Snackbar123', 'Imaqtpie', 'VeryBitter', 'Nebulite']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Elise', 'Malzahar', 'Braum', 'Jax', 'Jhin', 'Riven', 'Twitch', ""Kha'Zix"", 'Janna', 'Kassadin']","[<Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>]","[13830, 13402, 11496, 15277, 13313, 12620, 11773, 13428, 9228, 10775]","[True, True, True, True, True, False, False, False, False, False]"
22,2310047283,6.19.159.7092,2016-10-04 15:42:52.760000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Silas Kroeger', 'im jungIe', 'AvadaKedavra BAM', 'amumumu', 'Laro', 'Imaqtpie', 'hi im ming', 'Ivan Pavlov', 'Gankr', 'Turc']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","[""Rek'Sai"", 'Lucian', 'Sona', 'Dr. Mundo', 'Kassadin', 'Miss Fortune', 'Karthus', 'Gnar', 'Zac', 'Thresh']","[<Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>]","[11976, 10384, 9145, 11116, 10383, 14233, 13643, 11257, 10538, 8053]","[False, False, False, False, False, True, True, True, True, True]"
23,2310046054,6.19.159.7092,2016-10-04 15:06:04.226000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['taproot86', 'Ikzencriel', 'Jackie Nimb', 'Nebulite', 'Cave Story', 'Silas Kroeger', 'Kitsunae', 'Diminish', 'Filly', 'Nightblue3']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Lucian', 'Jax', 'Braum', 'Lissandra', 'Vi', 'Hecarim', ""Rek'Sai"", 'Janna', 'Jhin', 'Lux']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>]","[6967, 6826, 5107, 6279, 7248, 5294, 4495, 3108, 3759, 3934]","[True, True, True, True, True, False, False, False, False, False]"
24,2310053346,6.19.159.7092,2016-10-04 14:07:35.343000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Normalize', 'BmxSpecks', 'Tentacool', 'Laro', 'iVier', 'DooMsLiCe', 'Diminish', 'taproot86', 'Silas Kroeger', 'Jackie Nimb']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Sona', 'Elise', 'Caitlyn', 'Irelia', 'Orianna', 'Lucian', 'Karma', ""Kha'Zix"", 'Olaf', 'Braum']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>]","[7989, 11251, 11035, 11889, 10481, 13231, 13418, 13345, 16328, 8934]","[False, False, False, False, False, True, True, True, True, True]"
25,2310031738,6.19.159.7092,2016-10-04 11:13:59.547000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Ina', 'Ninjacrab', 'hashinshin', 'Fat tumor', 'P1 Sloosh', 'And JuIy', 'Chuuper', 'mat', 'Kurumx', 'Silas Kroeger']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Karma', ""Rek'Sai"", 'Jax', 'Sivir', 'Malzahar', ""Kha'Zix"", 'Kennen', 'Thresh', 'Twisted Fate', 'Jhin']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>]","[9180, 12051, 14039, 15022, 13419, 15531, 15635, 11450, 17323, 17388]","[False, False, False, False, False, True, True, True, True, True]"
26,2310030227,6.19.159.7092,2016-10-04 09:40:35.033000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Silas Kroeger', 'Fragas', 'tardzaned', 'Vincente Vu', 'TeeSum LFT', 'SKT Bang moelsac', 'C9 Sneaky', 'Piggy Kitten', 'Dont Be Creepy', 'hot pot eric']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","[""Rek'Sai"", 'Viktor', 'Nidalee', 'Ezreal', 'Karma', 'Kindred', 'Twitch', 'Syndra', 'Rumble', 'Bard']","[<Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>]","[20981, 23018, 25260, 23954, 17097, 22287, 22483, 20520, 20752, 17205]","[True, True, True, True, True, False, False, False, False, False]"
27,2309997881,6.19.159.7092,2016-10-04 08:55:20.783000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['godrjsdnd', 'hashinshin', 'Katlife', 'TwitchChunkylol', 'Piggy Kitten', 'Autolykus', 'BabieThugv2', 'Sawyerr', 'Ninjacrab', 'Silas Kroeger']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Varus', 'Darius', 'Katarina', 'Kled', ""Rek'Sai"", 'Malzahar', 'Zed', 'Thresh', 'Olaf', 'Jhin']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>]","[11074, 10401, 10488, 11489, 11177, 13345, 16778, 11196, 12870, 13965]","[False, False, False, False, False, True, True, True, True, True]"
28,2309986686,6.19.159.7092,2016-10-04 07:48:13.635000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['I am Happy OvO', 'KimChiRanCisco', 'ahqwestd00r', 'B9gmWweYDK', 'One Called Saint', 'chocosongE', 'Silas Kroeger', 'TP FROM S5 ', 'wo hao e', 'Ninjacrab']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Sivir', 'Olaf', 'Twisted Fate', 'Kennen', 'Braum', 'Rumble', 'Jhin', 'Lucian', 'Karma', 'Graves']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>]","[<Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>]","[17236, 15066, 15450, 14280, 11156, 15172, 15029, 17527, 13852, 15682]","[False, False, False, False, False, True, True, True, True, True]"
29,2309975096,6.19.159.7092,2016-10-04 07:09:26.076000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Quantum Fizzics', 'Autolykus', 'FVV MMD', 'yeedam', 'Piggy Kitten', 'TodayisGoodDay', 'OMG koro1', 'YIlIlIlIlI', 'Silas Kroeger', 'TwitchChunkylol']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Nautilus', 'Malzahar', 'Rumble', 'Kennen', 'Caitlyn', 'Zac', 'Ekko', 'Lucian', 'Tahm Kench', 'Kled']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>]","[7125, 7780, 9260, 8522, 9038, 11075, 11290, 10706, 8283, 12693]","[False, False, False, False, False, True, True, True, True, True]"
30,2311773191,6.20.160.4428,2016-10-06 18:09:20.755000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Snik', 'gragasxreksai', 'Rohammers', 'Viperrr', 'GoldGenerator', 'interestingstare', 'santana claus', 'tardzaned', 'AkaaW', 'Damonte']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Nami', 'Kindred', 'Zilean', 'Riven', 'Jinx', 'Ezreal', 'Illaoi', 'Nunu', 'Elise', 'Aurelion Sol']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>]","[<Role.duo: 'DUO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.duo: 'DUO'>, <Role.duo: 'DUO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.duo: 'DUO'>, <Role.none: 'NONE'>]","[2530, 3592, 2774, 3585, 3057, 7410, 5230, 6355, 4495, 4975]","[False, False, False, False, False, True, True, True, True, True]"
31,2311771432,6.20.160.4428,2016-10-06 17:39:09.279000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['tardzaned', 'Dodge Lamb', 'Tonington', 'AkaaW', 'Damonte', 'TheOddOrange', 'Rohammers', 'GoldGenerator', 'santana claus', 'TSM Slayer']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Kindred', 'Caitlyn', 'Alistar', 'Yasuo', 'Syndra', 'Skarner', 'Poppy', 'Jinx', 'Aurelion Sol', ""Cho'Gath""]","[<Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>]","[10543, 7873, 6239, 8096, 9937, 5577, 4854, 5905, 4610, 4955]","[True, True, True, True, True, False, False, False, False, False]"
32,2311728991,6.20.160.4428,2016-10-06 16:53:19.630000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Autolykus', 'Metroid Super', 'biblee', 'Rohammers', 'santana claus', 'GoldGenerator', 'ReMiik', 'Saradax', 'HoboMaxwell', 'tardzaned']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Malzahar', 'Vi', 'Janna', 'Kennen', 'Miss Fortune', 'Cassiopeia', 'Bard', 'Jhin', 'Darius', 'Nunu']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>]","[<Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>]","[11778, 13979, 8809, 11360, 14146, 13852, 11627, 16813, 14740, 15847]","[False, False, False, False, False, True, True, True, True, True]"
33,2311726947,6.20.160.4428,2016-10-06 16:10:51.236000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Rohammers', 'clg imaqtpie69', 'HoboMaxwell', 'Autolykus', 'ReMiik', 'biblee', 'tardzaned', 'xFSN Saber', 'Metroid Super', 'Janna Mechanics']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Trundle', 'Lucian', ""Rek'Sai"", 'Swain', 'Nami', 'Zac', 'Olaf', 'Ashe', 'Vi', 'Janna']","[<Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>]","[12115, 15075, 11260, 11102, 9440, 10169, 11746, 10916, 12303, 8767]","[True, True, True, True, True, False, False, False, False, False]"
